m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection
51,Armenia,Unknown,01510,Potatoes,2013,14.56,96200.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2013,6.0,0.0,"Packaging, Processing",Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2013,5.0,0.0,Consumption,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2013,5.0,0.0,"Handling, Storage",Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2013,5.0,0.0,"Handling, Storage",Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2013,15.0,0.0,Farm,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2013,7.0,0.0,Distribution,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2013,1.0,0.0,Consumption,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2013,2.0,0.0,"Handling, Storage",Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2013,3.0,0.0,"Packaging, Processing",Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2013,2.0,0.0,Distribution,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2013,3.0,0.0,Farm,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2013,2.0,0.0,Distribution,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2013,5.0,0.0,Farm,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2013,4.0,0.0,"Handling, Storage",Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2013,6.0,0.0,"Packaging, Processing",Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2013,1.0,0.0,Consumption,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2013,1.0,0.0,Consumption,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2013,19.0,0.0,Farm,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2013,6.0,0.0,"Handling, Storage",Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2013,3.0,0.0,Distribution,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2012,4.69,11400.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0112,Maize (corn),2012,7.91,4500.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0115,Barley,2012,7.99,13600.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01199.90,Other cereals n.e.,2012,4.17,600.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2012,13.03,84300.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2011,3.93,8800.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0112,Maize (corn),2011,7.5,5300.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0115,Barley,2011,8.25,14700.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01199.90,Other cereals n.e.,2011,6.31,600.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2011,11.9,66300.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2010,4.36,8000.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0112,Maize (corn),2010,7.73,4700.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0115,Barley,2010,10.12,12000.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01199.90,Other cereals n.e.,2010,9.48,400.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2010,16.45,79300.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2009,6.29,12468.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0112,Maize (corn),2009,8.17,5100.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0115,Barley,2009,7.92,11500.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01199.90,Other cereals n.e.,2009,7.12,600.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2009,15.52,92100.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2009,21.0,0.0,Unknown,Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2009,15.0,0.0,Unknown,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2009,23.0,0.0,Unknown,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2009,18.0,0.0,Unknown,Storage,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2009,23.0,0.0,Unknown,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2009,11.0,0.0,Unknown,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2009,27.0,0.0,Unknown,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2009,18.0,0.0,Unknown,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2009,18.0,0.0,Unknown,Storage,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01234,Tomatoes,2009,26.0,0.0,Unknown,Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2009,47.0,0.0,Unknown,Farm,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2009,24.0,0.0,Unknown,Processing,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2009,4.0,0.0,Unknown,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2009,8.0,0.0,Unknown,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01341,Apples,2009,17.0,0.0,Unknown,Storage,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2009,20.0,0.0,Unknown,Storage,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2009,7.0,0.0,Unknown,Wholesale,UNK,UNK,0.0,Survey
51,Armenia,Unknown,01510,Potatoes,2009,4.0,0.0,Unknown,Households,UNK,UNK,0.0,Survey
51,Armenia,Unknown,0111,Wheat,2008,5.09,11485.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0112,Maize (corn),2008,8.05,7000.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2008,12.98,84200.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,0111,Wheat,2007,4.52,11489.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2007,12.71,74200.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2006,13.62,73500.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2005,13.38,75500.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2004,11.31,65200.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2003,8.89,45100.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2002,9.78,36600.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
51,Armenia,Unknown,01510,Potatoes,2001,5.99,21800.0,Unknown,Whole supply chain,UNK,UNK,0.0,FAO's annual Agriculture Production Questionnaires
512,Oman,Unknown,01232,Cucumbers and gherkins,2011,35.0,0.0,Unknown,Harvest,UNK,Fruit rot,0.0,Literature Review
516,Namibia,Unknown,0112,Maize (corn),2021,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2021,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2021,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2021,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2021,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2021,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2020,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2020,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2020,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2020,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2020,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2019,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2019,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2019,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2019,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2019,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2018,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2018,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2018,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2018,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2018,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2017,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2017,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2017,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2017,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2017,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2016,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2016,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2016,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2016,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2016,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2015,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2015,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2015,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2015,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2015,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2014,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2014,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2014,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2014,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2014,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,5.09123,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,4.16896,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,1.79542,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,2.15377,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,1.12044,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0112,Maize (corn),2013,3.74505,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2013,2.75,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2013,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0114,Sorghum,2013,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2013,2.00219,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2013,0.5,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2013,1.3,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2013,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
516,Namibia,Unknown,0118,Millet,2013,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
