_id,activity,cause_of_loss,commodity,country,cpc_code,food_supply_stage,loss_percentage,loss_percentage_original,loss_quantity,m49_code,method_data_collection,notes,reference,region,sample_size,treatment,url,year,roll3_mean_loss_pct
68ed410437a2ec38e9c95f24,UNK,UNK,Rye,Austria,0116,Whole supply chain,2.99,0.0,5630.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,2.856666666666667
68ed410437a2ec38e9c95f12,UNK,UNK,Rye,Austria,0116,Whole supply chain,2.7,0.0,3491.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,2.8200000000000003
68ed410437a2ec38e9c95efd,Processing,UNK,Sorghum,Austria,0114,Processing,1.0,0.0,0.0,40.0,Survey,,"Aintzane Esturo, (2022), 1",UNK,0.0,UNK,,2022.0,1.0
68ed410437a2ec38e9c95f4e,UNK,UNK,Soya beans,Austria,0141,Whole supply chain,3.0,0.0,3544.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,3.0
68ed410437a2ec38e9c95f3b,UNK,UNK,Soya beans,Austria,0141,Whole supply chain,3.0,0.0,4086.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,3.0
68ed410437a2ec38e9c95f28,UNK,UNK,Soya beans,Austria,0141,Whole supply chain,3.0,0.0,4578.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,3.0
68ed410437a2ec38e9c95f16,UNK,UNK,Soya beans,Austria,0141,Whole supply chain,3.0,0.0,5802.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,3.0
68ed410437a2ec38e9c96024,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,17.47,0.0,6728.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2000.0,17.47
68ed410437a2ec38e9c96013,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,13.44,0.0,5460.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2001.0,15.454999999999998
68ed410437a2ec38e9c96002,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,8.68,0.0,2992.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2002.0,13.196666666666665
68ed410437a2ec38e9c95ff1,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,10.48,0.0,3983.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2003.0,10.866666666666665
68ed410437a2ec38e9c95fe2,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,10.26,0.0,4230.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2004.0,9.806666666666667
68ed410437a2ec38e9c95fd3,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,8.25,0.0,3132.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2005.0,9.663333333333334
68ed410437a2ec38e9c95f6e,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,6.39,0.0,2517.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2012.0,8.299999999999999
68ed410437a2ec38e9c95f60,UNK,UNK,Strawberries,Austria,01354,Whole supply chain,9.12,0.0,3242.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2013.0,7.919999999999999
68ed410437a2ec38e9c95f51,UNK,UNK,Sunflower seed,Austria,01445,Whole supply chain,2.5,0.0,1444.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,2.5
68ed410437a2ec38e9c95f3e,UNK,UNK,Sunflower seed,Austria,01445,Whole supply chain,2.5,0.0,951.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,2.5
68ed410437a2ec38e9c95f2b,UNK,UNK,Sunflower seed,Austria,01445,Whole supply chain,3.0,0.0,1797.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,2.6666666666666665
68ed410437a2ec38e9c95f19,UNK,UNK,Sunflower seed,Austria,01445,Whole supply chain,3.0,0.0,1541.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,2.8333333333333335
68ed410437a2ec38e9c9601e,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.69,0.0,7667.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2000.0,5.69
68ed410437a2ec38e9c9600d,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.55,0.0,8711.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2001.0,5.62
68ed410437a2ec38e9c95ffc,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.33,0.0,9194.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2002.0,5.523333333333333
68ed410437a2ec38e9c95fec,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.38,0.0,9070.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2003.0,5.419999999999999
68ed410437a2ec38e9c95fdd,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.32,0.0,12545.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2004.0,5.343333333333334
68ed410437a2ec38e9c95fce,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.47,0.0,10861.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2005.0,5.39
68ed410437a2ec38e9c95fbf,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.61,0.0,6172.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2006.0,5.466666666666666
68ed410437a2ec38e9c95fb0,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.49,0.0,11480.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2007.0,5.523333333333333
68ed410437a2ec38e9c95fa2,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.03,0.0,12599.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2008.0,5.376666666666668
68ed410437a2ec38e9c95f94,UNK,UNK,Triticale,Austria,01191,Whole supply chain,4.92,0.0,12516.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2009.0,5.1466666666666665
68ed410437a2ec38e9c95f86,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.04,0.0,11628.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2010.0,4.996666666666666
68ed410437a2ec38e9c95f78,UNK,UNK,Triticale,Austria,01191,Whole supply chain,5.13,0.0,11705.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2011.0,5.03
68ed410437a2ec38e9c95f6a,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.74,0.0,8224.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2012.0,4.636666666666667
68ed410437a2ec38e9c95f5c,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.75,0.0,8413.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2013.0,4.206666666666667
68ed410437a2ec38e9c95f4c,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.64,0.0,11002.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,3.7100000000000004
68ed410437a2ec38e9c95f39,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.62,0.0,10272.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,3.6700000000000004
68ed410437a2ec38e9c95f26,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.64,0.0,11748.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,3.6333333333333333
68ed410437a2ec38e9c95f14,UNK,UNK,Triticale,Austria,01191,Whole supply chain,3.51,0.0,10161.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,3.59
68ed410437a2ec38e9c95ef9,Processing,UNK,Wheat,Austria,0111,Processing,0.6,0.0,0.0,40.0,Survey,,"Aintzane Esturo, (2022), 1",UNK,0.0,UNK,,2022.0,0.6
68ed410437a2ec38e9c96019,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.36,0.0,17817.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2000.0,1.36
68ed410437a2ec38e9c96008,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.27,0.0,19093.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2001.0,1.315
68ed410437a2ec38e9c95ff7,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.38,0.0,19751.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2002.0,1.3366666666666667
68ed410437a2ec38e9c95fe7,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.71,0.0,20397.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2003.0,1.4533333333333331
68ed410437a2ec38e9c95fd8,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.41,0.0,24252.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2004.0,1.5
68ed410437a2ec38e9c95fc9,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.35,0.0,19622.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2005.0,1.4900000000000002
68ed410437a2ec38e9c95fba,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.58,0.0,22096.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2006.0,1.4466666666666665
68ed410437a2ec38e9c95fab,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.34,0.0,18728.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2007.0,1.4233333333333336
68ed410437a2ec38e9c95f9d,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.45,0.0,24579.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2008.0,1.4566666666666668
68ed410437a2ec38e9c95f8f,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.42,0.0,21663.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2009.0,1.4033333333333333
68ed410437a2ec38e9c95f81,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.46,0.0,22210.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2010.0,1.4433333333333334
68ed410437a2ec38e9c95f73,UNK,UNK,Wheat,Austria,0111,Whole supply chain,1.62,0.0,28877.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2011.0,1.5
68ed410437a2ec38e9c95f65,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.53,0.0,32326.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2012.0,1.8699999999999999
68ed410437a2ec38e9c95f57,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.51,0.0,40041.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2013.0,2.22
68ed410437a2ec38e9c95f47,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.5,0.0,45017.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,2.513333333333333
68ed410437a2ec38e9c95f34,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.51,0.0,43256.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,2.5066666666666664
68ed410437a2ec38e9c95f21,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.57,0.0,50679.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,2.526666666666667
68ed410437a2ec38e9c95f0f,UNK,UNK,Wheat,Austria,0111,Whole supply chain,2.53,0.0,36310.0,40.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,2.5366666666666666
68ed410437a2ec38e9c95273,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.0,0.0,2200.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2000.0,1.0
68ed410437a2ec38e9c9526f,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.07,0.0,3500.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2001.0,1.0350000000000001
68ed410437a2ec38e9c9526b,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.73,0.0,5100.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2002.0,1.2666666666666668
68ed410437a2ec38e9c95267,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.76,0.0,5700.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2003.0,1.5199999999999998
68ed410437a2ec38e9c95263,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.74,0.0,6100.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2004.0,1.7433333333333334
68ed410437a2ec38e9c9525e,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.68,0.0,6200.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2005.0,1.7266666666666666
68ed410437a2ec38e9c9525a,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,1.63,0.0,6500.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2006.0,1.6833333333333333
68ed410437a2ec38e9c95239,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,4.06,0.0,27689.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,2.4566666666666666
68ed410437a2ec38e9c95226,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,3.38,0.0,35022.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,3.0233333333333334
68ed410437a2ec38e9c9522c,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,35022.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,3.3266666666666667
68ed410437a2ec38e9c95213,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,3.59,0.0,33363.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,3.17
68ed410437a2ec38e9c95219,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,33363.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2016.0,2.89
68ed410437a2ec38e9c95200,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,3.81,0.0,30203.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,3.313333333333333
68ed410437a2ec38e9c95206,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,30203.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2017.0,2.9633333333333334
68ed410437a2ec38e9c951f3,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,29954.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2018.0,2.9633333333333334
68ed410437a2ec38e9c951e6,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,32496.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2019.0,2.54
68ed410437a2ec38e9c951e7,UNK,UNK,Barley,Azerbaijan,0115,Whole supply chain,2.54,0.0,35020.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2019.0,2.54
68ed410437a2ec38e9c9523c,UNK,UNK,"Beans, dry",Azerbaijan,01701,Whole supply chain,3.57,0.0,370.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,3.57
68ed410437a2ec38e9c95229,UNK,UNK,"Beans, dry",Azerbaijan,01701,Whole supply chain,3.73,0.0,397.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,3.65
68ed410437a2ec38e9c95216,UNK,UNK,"Beans, dry",Azerbaijan,01701,Whole supply chain,3.36,0.0,364.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,3.5533333333333332
68ed410437a2ec38e9c95203,UNK,UNK,"Beans, dry",Azerbaijan,01701,Whole supply chain,4.93,0.0,458.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,4.006666666666667
68ed410437a2ec38e9c95230,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.07,0.0,3569.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,2.07
68ed410437a2ec38e9c9521d,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.08,0.0,3310.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2016.0,2.075
68ed410437a2ec38e9c9520a,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.08,0.0,3495.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2017.0,2.0766666666666667
68ed410437a2ec38e9c951f7,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.08,0.0,3880.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2018.0,2.08
68ed410437a2ec38e9c951eb,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.08,0.0,4587.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2019.0,2.08
68ed410437a2ec38e9c951de,UNK,UNK,Grapes,Azerbaijan,01330,Whole supply chain,2.08,0.0,4511.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2020.0,2.08
68ed410437a2ec38e9c95272,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,1.26,0.0,1300.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2000.0,1.26
68ed410437a2ec38e9c9526e,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,1.2,0.0,1400.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2001.0,1.23
68ed410437a2ec38e9c9526a,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.03,0.0,2600.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2002.0,1.4966666666666668
68ed410437a2ec38e9c95266,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.1,0.0,3000.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2003.0,1.7766666666666666
68ed410437a2ec38e9c95262,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.22,0.0,3400.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2004.0,2.1166666666666667
68ed410437a2ec38e9c9525d,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.44,0.0,3700.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2005.0,2.2533333333333334
68ed410437a2ec38e9c95259,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.47,0.0,3600.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2006.0,2.376666666666667
68ed410437a2ec38e9c95251,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.77,0.0,4390.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2008.0,2.56
68ed410437a2ec38e9c9524d,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.96,0.0,4480.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2009.0,2.733333333333333
68ed410437a2ec38e9c95249,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,3.66,0.0,4980.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2010.0,3.1300000000000003
68ed410437a2ec38e9c95245,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.48,0.0,3780.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2011.0,3.033333333333333
68ed410437a2ec38e9c95241,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.48,0.0,4520.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2012.0,2.8733333333333335
68ed410437a2ec38e9c9523d,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,2.76,0.0,5750.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2013.0,2.5733333333333333
68ed410437a2ec38e9c95237,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.31,0.0,622.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2014.0,1.8499999999999999
68ed410437a2ec38e9c95224,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.32,0.0,683.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2015.0,1.13
68ed410437a2ec38e9c9522b,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,683.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,0.25333333333333335
68ed410437a2ec38e9c95211,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.26,0.0,590.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2016.0,0.23666666666666666
68ed410437a2ec38e9c95218,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,590.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2016.0,0.17333333333333334
68ed410437a2ec38e9c951fe,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.25,0.0,592.0,31.0,FAO's annual Agriculture Production Questionnaires,,FAO Sources,UNK,0.0,UNK,,2017.0,0.21333333333333335
68ed410437a2ec38e9c95205,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,592.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2017.0,0.17
68ed410437a2ec38e9c951f2,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,546.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2018.0,0.17
68ed410437a2ec38e9c951e5,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,609.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2019.0,0.13
68ed410437a2ec38e9c951da,UNK,UNK,Maize (corn),Azerbaijan,0112,Whole supply chain,0.13,0.0,608.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2020.0,0.13
68ed410437a2ec38e9c95231,UNK,UNK,OTHER_commodity,Azerbaijan,OTHER_cpc_code,Whole supply chain,1.4,0.0,49101.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,1.4
68ed410437a2ec38e9c95232,UNK,UNK,OTHER_commodity,Azerbaijan,OTHER_cpc_code,Whole supply chain,1.4,0.0,687.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,1.4
68ed410437a2ec38e9c95234,UNK,UNK,OTHER_commodity,Azerbaijan,OTHER_cpc_code,Whole supply chain,0.47,0.0,347.0,31.0,National Accounts,Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100%,"State Statistical Committee of The Republic of Azerbaijan, (2021), Food Balances In Azerbaijan",UNK,0.0,UNK,,2015.0,1.0899999999999999
